DATAFLOW,LAST UPDATE,freq,stk_flow,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-04,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-05,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-06,106,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-07,128,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-08,128,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-09,131,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-10,128,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-11,130,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2021-12,129,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-01,129,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-02,132,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-03,126,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-04,126,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-05,128,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-06,124,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-07,109,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-08,111,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-09,111,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-10,112,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-11,113,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2022-12,113,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-01,113,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-02,110,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-03,119,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-04,110,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-05,110,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-06,111,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-07,114,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-08,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-09,112,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-10,116,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-11,110,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2023-12,112,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-01,112,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-02,113.889,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-03,108.080,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-04,114.212,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-05,106.285,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-06,117.298,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-07,115.754,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-08,110.543,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-09,113.629,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-10,118.281,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-11,114.522,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2024-12,112.129,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2025-01,0.000,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Sweden,2025-02,0.000,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-01,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-02,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-03,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-04,100,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-05,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-06,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-07,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-08,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-09,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-10,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-11,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2013-12,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-01,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-02,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-03,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-04,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-05,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-06,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-07,103,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-08,102,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-09,101,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-10,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-11,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2014-12,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-01,100,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-02,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-03,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-04,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-05,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-06,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-07,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-08,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-09,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-10,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-11,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2015-12,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-01,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-02,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-03,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-04,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-05,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-06,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-07,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-08,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-09,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-10,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-11,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2016-12,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-01,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-02,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-03,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-04,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-05,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-06,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-07,101,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-08,101,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-09,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-10,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-11,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2017-12,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-01,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-02,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-03,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-04,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-05,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-06,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-07,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-08,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-09,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-10,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-11,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2018-12,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-01,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-02,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-03,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-04,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-05,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-06,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-07,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-08,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-09,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-10,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-11,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2019-12,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-01,99,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-02,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-03,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-04,88,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-05,87,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-06,88,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-07,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-08,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-09,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-10,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-11,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2020-12,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-01,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-02,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-03,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-04,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-05,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-06,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-07,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-08,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-09,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-10,107,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-11,104,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Slovenia,2021-12,104,,
